packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time,transaction_id_delta,transaction_id_repeats,func_code_entropy,consecutive_same_func_code,flow_request_count,flow_response_count,response_rate,flow_exception_count,exception_rate
68196,1535073239.610853,2018-08-23T21:13:59.610853,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007359027862548828,3457.131012916565,4,172.27.224.250_172.27.224.70,22083,1.0,0.007359027862548828,0.0,22993,-0.0,22082,11484,11509,1.0021769418321143,0,0.0
68198,1535073239.915453,2018-08-23T21:13:59.915453,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3046000003814697,3457.4356129169464,4,172.27.224.250_172.27.224.70,22084,1.0,0.006022930145263672,0.0,22993,-0.0,22083,11484,11509,1.0021769418321143,0,0.0
68199,1535073239.921476,2018-08-23T21:13:59.921476,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006022930145263672,3457.4416358470917,4,172.27.224.250_172.27.224.70,22085,1.0,0.006022930145263672,0.0,22993,-0.0,22084,11484,11509,1.0021769418321143,0,0.0
68208,1535073240.227395,2018-08-23T21:14:00.227395,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30591917037963867,3457.7475550174713,4,172.27.224.250_172.27.224.70,22086,1.0,0.004113912582397461,0.0,22993,-0.0,22085,11484,11509,1.0021769418321143,0,0.0
68209,1535073240.231509,2018-08-23T21:14:00.231509,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004113912582397461,3457.7516689300537,4,172.27.224.250_172.27.224.70,22087,1.0,0.004113912582397461,0.0,22993,-0.0,22086,11484,11509,1.0021769418321143,0,0.0
68211,1535073240.539368,2018-08-23T21:14:00.539368,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.307858943939209,3458.059527873993,4,172.27.224.250_172.27.224.70,22088,1.0,0.011484146118164062,0.0,22993,-0.0,22087,11484,11509,1.0021769418321143,0,0.0
68212,1535073240.550852,2018-08-23T21:14:00.550852,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011484146118164062,3458.071012020111,4,172.27.224.250_172.27.224.70,22089,1.0,0.011484146118164062,0.0,22993,-0.0,22088,11484,11509,1.0021769418321143,0,0.0
68214,1535073240.851482,2018-08-23T21:14:00.851482,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3006298542022705,3458.3716418743134,4,172.27.224.250_172.27.224.70,22090,1.0,0.010007143020629883,0.0,22993,-0.0,22089,11484,11509,1.0021769418321143,0,0.0
68215,1535073240.861489,2018-08-23T21:14:00.861489,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010007143020629883,3458.381649017334,4,172.27.224.250_172.27.224.70,22091,1.0,0.010007143020629883,0.0,22993,-0.0,22090,11484,11509,1.0021769418321143,0,0.0
68217,1535073241.163825,2018-08-23T21:14:01.163825,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3023359775543213,3458.6839849948883,4,172.27.224.250_172.27.224.70,22092,1.0,0.00699305534362793,0.0,22993,-0.0,22091,11484,11509,1.0021769418321143,0,0.0
68218,1535073241.170818,2018-08-23T21:14:01.170818,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00699305534362793,3458.690978050232,4,172.27.224.250_172.27.224.70,22093,1.0,0.00699305534362793,0.0,22993,-0.0,22092,11484,11509,1.0021769418321143,0,0.0
68222,1535073241.475437,2018-08-23T21:14:01.475437,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30461883544921875,3458.995596885681,4,172.27.224.250_172.27.224.70,22094,1.0,0.0060520172119140625,0.0,22993,-0.0,22093,11484,11509,1.0021769418321143,0,0.0
68223,1535073241.481489,2018-08-23T21:14:01.481489,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0060520172119140625,3459.001648902893,4,172.27.224.250_172.27.224.70,22095,1.0,0.0060520172119140625,0.0,22993,-0.0,22094,11484,11509,1.0021769418321143,0,0.0
68243,1535073241.601364,2018-08-23T21:14:01.601364,Modbus/TCP,172.27.224.250,172.27.224.251,502,53281,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.11987495422363281,3459.1215238571167,3,172.27.224.250_172.27.224.251,1193,1.0,,0.0,1241,-0.0,1192,0,1241,1241.0,0,0.0
68245,1535073241.787548,2018-08-23T21:14:01.787548,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.18618416786193848,3459.3077080249786,4,172.27.224.250_172.27.224.70,22096,1.0,0.0033190250396728516,0.0,22993,-0.0,22095,11484,11509,1.0021769418321143,0,0.0
68246,1535073241.790867,2018-08-23T21:14:01.790867,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0033190250396728516,3459.3110270500183,4,172.27.224.250_172.27.224.70,22097,1.0,0.0033190250396728516,0.0,22993,-0.0,22096,11484,11509,1.0021769418321143,0,0.0
68249,1535073242.099427,2018-08-23T21:14:02.099427,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3085598945617676,3459.61958694458,4,172.27.224.250_172.27.224.70,22098,1.0,0.012094974517822266,0.0,22993,-0.0,22097,11484,11509,1.0021769418321143,0,0.0
68250,1535073242.111522,2018-08-23T21:14:02.111522,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.012094974517822266,3459.631681919098,4,172.27.224.250_172.27.224.70,22099,1.0,0.012094974517822266,0.0,22993,-0.0,22098,11484,11509,1.0021769418321143,0,0.0
68253,1535073242.411665,2018-08-23T21:14:02.411665,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3001430034637451,3459.9318249225616,4,172.27.224.250_172.27.224.70,22100,1.0,0.00923609733581543,0.0,22993,-0.0,22099,11484,11509,1.0021769418321143,0,0.0
68254,1535073242.420901,2018-08-23T21:14:02.420901,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00923609733581543,3459.9410610198975,4,172.27.224.250_172.27.224.70,22101,1.0,0.00923609733581543,0.0,22993,-0.0,22100,11484,11509,1.0021769418321143,0,0.0
68256,1535073242.723422,2018-08-23T21:14:02.723422,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3025209903717041,3460.243582010269,4,172.27.224.250_172.27.224.70,22102,1.0,0.008105039596557617,0.0,22993,-0.0,22101,11484,11509,1.0021769418321143,0,0.0
68257,1535073242.731527,2018-08-23T21:14:02.731527,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008105039596557617,3460.2516870498657,4,172.27.224.250_172.27.224.70,22103,1.0,0.008105039596557617,0.0,22993,-0.0,22102,11484,11509,1.0021769418321143,0,0.0
68265,1535073243.035422,2018-08-23T21:14:03.035422,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3038949966430664,3460.555582046509,4,172.27.224.250_172.27.224.70,22104,1.0,0.006106853485107422,0.0,22993,-0.0,22103,11484,11509,1.0021769418321143,0,0.0
68266,1535073243.041529,2018-08-23T21:14:03.041529,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006106853485107422,3460.561688899994,4,172.27.224.250_172.27.224.70,22105,1.0,0.006106853485107422,0.0,22993,-0.0,22104,11484,11509,1.0021769418321143,0,0.0
68268,1535073243.347368,2018-08-23T21:14:03.347368,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30583906173706055,3460.867527961731,4,172.27.224.250_172.27.224.70,22106,1.0,0.0034809112548828125,0.0,22993,-0.0,22105,11484,11509,1.0021769418321143,0,0.0
68269,1535073243.350849,2018-08-23T21:14:03.350849,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0034809112548828125,3460.871008872986,4,172.27.224.250_172.27.224.70,22107,1.0,0.0034809112548828125,0.0,22993,-0.0,22106,11484,11509,1.0021769418321143,0,0.0
68271,1535073243.659387,2018-08-23T21:14:03.659387,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30853819847106934,3461.179547071457,4,172.27.224.250_172.27.224.70,22108,1.0,0.012179851531982422,0.0,22993,-0.0,22107,11484,11509,1.0021769418321143,0,0.0
68272,1535073243.671567,2018-08-23T21:14:03.671567,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.012179851531982422,3461.191726922989,4,172.27.224.250_172.27.224.70,22109,1.0,0.012179851531982422,0.0,22993,-0.0,22108,11484,11509,1.0021769418321143,0,0.0
68274,1535073243.971366,2018-08-23T21:14:03.971366,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.29979896545410156,3461.491525888443,4,172.27.224.250_172.27.224.70,22110,1.0,0.009490013122558594,0.0,22993,-0.0,22109,11484,11509,1.0021769418321143,0,0.0
68275,1535073243.980856,2018-08-23T21:14:03.980856,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009490013122558594,3461.5010159015656,4,172.27.224.250_172.27.224.70,22111,1.0,0.009490013122558594,0.0,22993,-0.0,22110,11484,11509,1.0021769418321143,0,0.0
68278,1535073244.283515,2018-08-23T21:14:04.283515,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3026590347290039,3461.8036749362946,4,172.27.224.250_172.27.224.70,22112,1.0,0.007992029190063477,0.0,22993,-0.0,22111,11484,11509,1.0021769418321143,0,0.0
68279,1535073244.291507,2018-08-23T21:14:04.291507,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007992029190063477,3461.8116669654846,4,172.27.224.250_172.27.224.70,22113,1.0,0.007992029190063477,0.0,22993,-0.0,22112,11484,11509,1.0021769418321143,0,0.0
68299,1535073244.491408,2018-08-23T21:14:04.491408,Modbus/TCP,172.27.224.250,172.27.224.251,502,53282,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.19990110397338867,3462.011568069458,3,172.27.224.250_172.27.224.251,1194,1.0,,0.0,1241,-0.0,1193,0,1241,1241.0,0,0.0
68301,1535073244.595336,2018-08-23T21:14:04.595336,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.1039278507232666,3462.1154959201813,4,172.27.224.250_172.27.224.70,22114,1.0,0.005548954010009766,0.0,22993,-0.0,22113,11484,11509,1.0021769418321143,0,0.0
68302,1535073244.600885,2018-08-23T21:14:04.600885,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005548954010009766,3462.1210448741913,4,172.27.224.250_172.27.224.70,22115,1.0,0.005548954010009766,0.0,22993,-0.0,22114,11484,11509,1.0021769418321143,0,0.0
68306,1535073244.907349,2018-08-23T21:14:04.907349,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30646419525146484,3462.4275090694427,4,172.27.224.250_172.27.224.70,22116,1.0,0.004230976104736328,0.0,22993,-0.0,22115,11484,11509,1.0021769418321143,0,0.0
68307,1535073244.91158,2018-08-23T21:14:04.911580,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004230976104736328,3462.4317400455475,4,172.27.224.250_172.27.224.70,22117,1.0,0.004230976104736328,0.0,22993,-0.0,22116,11484,11509,1.0021769418321143,0,0.0
68309,1535073245.219443,2018-08-23T21:14:05.219443,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3078629970550537,3462.7396030426025,4,172.27.224.250_172.27.224.70,22118,1.0,0.011497020721435547,0.0,22993,-0.0,22117,11484,11509,1.0021769418321143,0,0.0
68310,1535073245.23094,2018-08-23T21:14:05.230940,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011497020721435547,3462.751100063324,4,172.27.224.250_172.27.224.70,22119,1.0,0.011497020721435547,0.0,22993,-0.0,22118,11484,11509,1.0021769418321143,0,0.0
68312,1535073245.531329,2018-08-23T21:14:05.531329,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30038881301879883,3463.051488876343,4,172.27.224.250_172.27.224.70,22120,1.0,0.010241985321044922,0.0,22993,-0.0,22119,11484,11509,1.0021769418321143,0,0.0
68313,1535073245.541571,2018-08-23T21:14:05.541571,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010241985321044922,3463.061730861664,4,172.27.224.250_172.27.224.70,22121,1.0,0.010241985321044922,0.0,22993,-0.0,22120,11484,11509,1.0021769418321143,0,0.0
68315,1535073245.843516,2018-08-23T21:14:05.843516,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30194520950317383,3463.363676071167,4,172.27.224.250_172.27.224.70,22122,1.0,0.007447957992553711,0.0,22993,-0.0,22121,11484,11509,1.0021769418321143,0,0.0
68316,1535073245.850964,2018-08-23T21:14:05.850964,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007447957992553711,3463.3711240291595,4,172.27.224.250_172.27.224.70,22123,1.0,0.007447957992553711,0.0,22993,-0.0,22122,11484,11509,1.0021769418321143,0,0.0
68324,1535073246.155355,2018-08-23T21:14:06.155355,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30439090728759766,3463.675514936447,4,172.27.224.250_172.27.224.70,22124,1.0,0.005568981170654297,0.0,22993,-0.0,22123,11484,11509,1.0021769418321143,0,0.0
68325,1535073246.160924,2018-08-23T21:14:06.160924,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005568981170654297,3463.681083917618,4,172.27.224.250_172.27.224.70,22125,1.0,0.005568981170654297,0.0,22993,-0.0,22124,11484,11509,1.0021769418321143,0,0.0
68328,1535073246.467499,2018-08-23T21:14:06.467499,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30657505989074707,3463.9876589775085,4,172.27.224.250_172.27.224.70,22126,1.0,0.0040760040283203125,0.0,22993,-0.0,22125,11484,11509,1.0021769418321143,0,0.0
68329,1535073246.471575,2018-08-23T21:14:06.471575,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0040760040283203125,3463.991734981537,4,172.27.224.250_172.27.224.70,22127,1.0,0.0040760040283203125,0.0,22993,-0.0,22126,11484,11509,1.0021769418321143,0,0.0
68331,1535073246.779335,2018-08-23T21:14:06.779335,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30776000022888184,3464.2994949817657,4,172.27.224.250_172.27.224.70,22128,1.0,0.011591911315917969,0.0,22993,-0.0,22127,11484,11509,1.0021769418321143,0,0.0
68332,1535073246.790927,2018-08-23T21:14:06.790927,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011591911315917969,3464.3110868930817,4,172.27.224.250_172.27.224.70,22129,1.0,0.011591911315917969,0.0,22993,-0.0,22128,11484,11509,1.0021769418321143,0,0.0
68334,1535073247.091289,2018-08-23T21:14:07.091289,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30036211013793945,3464.6114490032196,4,172.27.224.250_172.27.224.70,22130,1.0,0.010274887084960938,0.0,22993,-0.0,22129,11484,11509,1.0021769418321143,0,0.0
68335,1535073247.101564,2018-08-23T21:14:07.101564,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010274887084960938,3464.6217238903046,4,172.27.224.250_172.27.224.70,22131,1.0,0.010274887084960938,0.0,22993,-0.0,22130,11484,11509,1.0021769418321143,0,0.0
68356,1535073247.381484,2018-08-23T21:14:07.381484,Modbus/TCP,172.27.224.250,172.27.224.251,502,53283,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.2799201011657715,3464.9016439914703,3,172.27.224.250_172.27.224.251,1195,1.0,,0.0,1241,-0.0,1194,0,1241,1241.0,0,0.0
68357,1535073247.403352,2018-08-23T21:14:07.403352,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.021867990493774414,3464.923511981964,4,172.27.224.250_172.27.224.70,22132,1.0,0.007591962814331055,0.0,22993,-0.0,22131,11484,11509,1.0021769418321143,0,0.0
68358,1535073247.410944,2018-08-23T21:14:07.410944,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007591962814331055,3464.9311039447784,4,172.27.224.250_172.27.224.70,22133,1.0,0.007591962814331055,0.0,22993,-0.0,22132,11484,11509,1.0021769418321143,0,0.0
68361,1535073247.715709,2018-08-23T21:14:07.715709,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.304764986038208,3465.2358689308167,4,172.27.224.250_172.27.224.70,22134,1.0,0.005903959274291992,0.0,22993,-0.0,22133,11484,11509,1.0021769418321143,0,0.0
68362,1535073247.721613,2018-08-23T21:14:07.721613,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005903959274291992,3465.241772890091,4,172.27.224.250_172.27.224.70,22135,1.0,0.005903959274291992,0.0,22993,-0.0,22134,11484,11509,1.0021769418321143,0,0.0
68364,1535073248.027288,2018-08-23T21:14:08.027288,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30567502975463867,3465.5474479198456,4,172.27.224.250_172.27.224.70,22136,1.0,0.003693103790283203,0.0,22993,-0.0,22135,11484,11509,1.0021769418321143,0,0.0
68365,1535073248.030981,2018-08-23T21:14:08.030981,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003693103790283203,3465.551141023636,4,172.27.224.250_172.27.224.70,22137,1.0,0.003693103790283203,0.0,22993,-0.0,22136,11484,11509,1.0021769418321143,0,0.0
68368,1535073248.339298,2018-08-23T21:14:08.339298,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3083169460296631,3465.8594579696655,4,172.27.224.250_172.27.224.70,22138,1.0,0.01234292984008789,0.0,22993,-0.0,22137,11484,11509,1.0021769418321143,0,0.0
68369,1535073248.351641,2018-08-23T21:14:08.351641,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.01234292984008789,3465.8718008995056,4,172.27.224.250_172.27.224.70,22139,1.0,0.01234292984008789,0.0,22993,-0.0,22138,11484,11509,1.0021769418321143,0,0.0
68371,1535073248.651341,2018-08-23T21:14:08.651341,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.2997000217437744,3466.1715009212494,4,172.27.224.250_172.27.224.70,22140,1.0,0.00964212417602539,0.0,22993,-0.0,22139,11484,11509,1.0021769418321143,0,0.0
68372,1535073248.660983,2018-08-23T21:14:08.660983,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00964212417602539,3466.1811430454254,4,172.27.224.250_172.27.224.70,22141,1.0,0.00964212417602539,0.0,22993,-0.0,22140,11484,11509,1.0021769418321143,0,0.0
68380,1535073248.963253,2018-08-23T21:14:08.963253,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30226993560791016,3466.4834129810333,4,172.27.224.250_172.27.224.70,22142,1.0,0.007678031921386719,0.0,22993,-0.0,22141,11484,11509,1.0021769418321143,0,0.0
68381,1535073248.970931,2018-08-23T21:14:08.970931,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007678031921386719,3466.4910910129547,4,172.27.224.250_172.27.224.70,22143,1.0,0.007678031921386719,0.0,22993,-0.0,22142,11484,11509,1.0021769418321143,0,0.0
68383,1535073249.275242,2018-08-23T21:14:09.275242,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30431103706359863,3466.7954020500183,4,172.27.224.250_172.27.224.70,22144,1.0,0.006376981735229492,0.0,22993,-0.0,22143,11484,11509,1.0021769418321143,0,0.0
68384,1535073249.281619,2018-08-23T21:14:09.281619,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006376981735229492,3466.8017790317535,4,172.27.224.250_172.27.224.70,22145,1.0,0.006376981735229492,0.0,22993,-0.0,22144,11484,11509,1.0021769418321143,0,0.0
68386,1535073249.58734,2018-08-23T21:14:09.587340,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3057210445404053,3467.107500076294,4,172.27.224.250_172.27.224.70,22146,1.0,0.003579854965209961,0.0,22993,-0.0,22145,11484,11509,1.0021769418321143,0,0.0
68387,1535073249.59092,2018-08-23T21:14:09.590920,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003579854965209961,3467.111079931259,4,172.27.224.250_172.27.224.70,22147,1.0,0.003579854965209961,0.0,22993,-0.0,22146,11484,11509,1.0021769418321143,0,0.0
68389,1535073249.899396,2018-08-23T21:14:09.899396,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30847597122192383,3467.419555902481,4,172.27.224.250_172.27.224.70,22148,1.0,0.012211084365844727,0.0,22993,-0.0,22147,11484,11509,1.0021769418321143,0,0.0
